415C,Shivajinagar Bus Station,HBR Layout,21,11,76,AC
415D,Krishnarajendra Market,RAILWAY GATE SHAMPURA,16,14.6,100,AC
415E,Krishnarajendra Market,Amarajyothi Badavane,25,17.5,78,AC
415F,Krishnarajendra Market,Vishwanatha Nagenahalli,17,13.1,87,AC
415G,Kempegowda Bus Station,SHAMPURA,28,13.91,96,AC
415H,Kempegowda Bus Station,Amarajyothi Badavane,19,16.6,67,AC
415J,Shivajinagar Bus Station,Chamundi Nagara,16,10.1,69,AC
500,Banashankari Bus Station,Banashankari Bus Station,25,76,106,AC
500A,BANASHANKARI TTMC,Hebbala,22,37.8,105,AC
500AA,Jn of Marathalli Bridge,Yelahanka Satelite Town 4th Phase,23,29.2,77,AC
500AB,BANASHANKARI TTMC,Hebbala,27,38,107,AC
500B,Yeshwanthpura TTMC,Central Silk Board,20,30.2,67,AC
500BA,Yeshwanthpur TTMC,Maratahalli Bridge,30,26.2,71,AC
500C,Central Silk Board,KR Puram,15,24.1,68,AC
500CA,BANASHANKARI TTMC,ITPL,16,25.2,94,AC
500D,Hebbala Bridge,Central Silk Board,16,30.2,119,AC
500DA,Yelahanka Satelite Town 4th Phase,Infosys Parking Lot,20,52.16,110,AC
500DC,Hebbala Bridge,Chandapura,22,44.4,80,AC
500F,Central Silk Board,Kadugodi,21,24,76,AC
500G,Devasandra Chikkamaranahalli,Central Silk Board,19,34.9,87,AC
500H,Chandapura,KR Puram,23,40.1,117,AC
500L,BANASHANKARI TTMC,Tin Factory,15,24.8,75,AC
500Q,Tin Factory,Chowdeshwari Bus Stop,18,22,114,AC
500QK,Kadugodi,Chowdeshwari Bus Stand JP Park,20,29,83,AC
500R,Hebbala Bridge,Nerige,26,24.5,61,AC
500T,Hebbala Bridge,Marathahalli Bridge,19,18.8,119,AC
500TA,Hebbala Bridge,Boganahalli,17,22.5,76,AC
501,Banashankari Bus Station,Banashankari Bus Station,23,76,72,AC
501A,Hebbal,Banashankari Bus Station,17,76,63,AC
501B,Hebbala Bridge,Hebbala Bridge,23,76,87,AC
501C,Hebbal,Kengeri TTMC,18,24,74,AC
501F,Kottige Palya Magadi Road,Kottige Palya Magadi Road,15,16.1,87,AC
501GA,Kengeri TTMC,Agara,23,22.5,116,AC
501KS,Kengeri TTMC,Srinagara,22,10.5,82,AC
501L,Kottige Palya Magadi Road,KR Puram Railway Station,19,26,105,AC
501N,BANASHANKARI TTMC,Jalahalli Village,30,36,65,AC
MP-501A,Banashankari Bus Station,Hebbala,28,38.5,71,AC
502,Kengeri Satelite Town,Kadugodi,19,50.3,85,AC
502A,Kala Mandir Marathalli,Kengeri TTMC,22,43.2,93,AC
502B,Krishnarajendra Market,Maduranagar,30,31.14,91,AC
502D,KR Puram Railway Station,Kengeri TTMC,17,36.8,116,AC
502E,Kottige Palya Magadi Road,Hebbala,21,13.2,111,AC
502F,Kengeri TTMC,Jalahalli Cross,15,20.7,115,AC
502H,Kengeri TTMC,Chikkabanawara,26,26,110,AC
502HA,Kengeri TTMC,Ghanigara Halli,26,27.3,103,AC
502HB,Kengeri TTMC,Chikkabanawara,27,26,116,AC
502HC,Uttarahalli,Chikkabanavara,25,34,101,AC
502HE,Mattahalli Cross,Kengeri TTMC,26,35.3,75,AC
502J,JPNagara 6th Phase,Tin Factory,17,23.3,118,AC
502K,Kengeri TTMC,Hesaraghatta Village,20,34,84,AC
502M,Chikkallasandra Bus Stand,K R Puram,24,32,62,AC
502V,Kengeri TTMC,Vidyaranyapura,24,28.5,86,AC
503,Vidyaranyapura,Marathahalli Bridge,19,28.34,72,AC
504B,KR Puram Railway Station,KR Puram Railway Station,26,19.4,76,AC
504C,Maratahalli Bridge,Maratahalli Bridge,20,25.8,109,AC
504D,Varthuru,Varthuru,26,18,116,AC
504E,Hoodi,Domlur TTMC Bus Stand,29,13.8,65,AC
505E,Electronic City Wipro Gate,Tin Factory,27,29.9,78,AC
506,Banashankari Bus Station,Devanagundi,21,42.7,62,AC
506A,Hebbala Bridge,Devanagundi,22,31.8,67,AC
507,K R Puram,Sunkadakatte,30,28,85,AC
507A,Chikkabanavara,KR Puram Railway Station,21,31.2,91,AC
507B,K R Puram,Peenya 2nd stage,18,31,96,AC
510A,BANASHANKARI TTMC,BANASHANKARI TTMC,16,27.6,73,AC
600,BANASHANKARI TTMC,BANASHANKARI TTMC,25,117,115,AC
600A,MCTC Bus Stand,Chandapura,30,31.1,81,AC
600C,Banashankari Bus Station,Chandapura,21,20.5,95,AC
600CA,BANASHANKARI TTMC,Anekal,23,32.1,98,AC
600CF,BANASHANKARI TTMC,Electronic City Wipro Gate,19,19.2,77,AC
